Source IP,Destination IP,Protocol,Source Port,Destination Port,Packet Count,Protocols
0.0.0.0,255.255.255.255,DHCP,68,67,2,['DHCP']
192.168.18.114,54.169.5.36,TCP,53854,80,13,['TCP']
54.169.5.36,192.168.18.114,TCP,80,53854,12,['TCP']
192.168.18.114,100.127.1.12,DNS,57318,53,2,['DNS']
192.168.18.114,100.127.1.12,DNS,59262,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,59376,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,49376,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,55164,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,65452,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,59886,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,57103,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,49251,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,53117,53,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,57318,2,['DNS']
100.127.1.12,192.168.18.114,DNS,53,59262,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,49251,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,59376,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,55164,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,57103,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,65452,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,59886,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,49376,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,53117,1,['DNS']
192.168.18.114,8.8.8.8,TCP,53855,443,1,['TCP']
192.168.18.114,8.8.8.8,TCP,53856,443,1,['TCP']
192.168.18.114,104.18.32.47,TCP,53857,443,1,['TCP']
192.168.18.114,8.8.8.8,TCP,53858,443,1,['TCP']
192.168.18.114,8.8.8.8,TCP,53859,443,1,['TCP']
192.168.18.114,8.8.8.8,TCP,53860,443,1,['TCP']
192.168.18.114,100.127.1.12,DNS,52854,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,52695,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,52113,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,58837,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,55739,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,49827,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,53783,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,58980,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,56202,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,51614,53,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,52854,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,52695,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,55739,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,58837,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,52113,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,49827,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,58980,1,['DNS']
192.168.18.114,8.8.8.8,QUIC,60594,443,11,['QUIC']
100.127.1.12,192.168.18.114,DNS,53,53783,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,56202,1,['DNS']
192.168.18.114,8.8.8.8,QUIC,54751,443,16,['QUIC']
192.168.18.114,8.8.8.8,QUIC,56663,443,11,['QUIC']
100.127.1.12,192.168.18.114,DNS,53,51614,1,['DNS']
192.168.18.114,8.8.8.8,QUIC,52861,443,7,['QUIC']
192.168.18.114,8.8.8.8,_WS.MALFORMED,52861,443,1,['_WS.MALFORMED']
192.168.18.114,8.8.8.8,QUIC,60881,443,8,['QUIC']
192.168.18.114,100.127.1.12,DNS,55187,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,60907,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,58992,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,50470,53,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,60907,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,55187,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,58992,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,50470,1,['DNS']
192.168.18.114,18.239.134.82,TCP,53861,443,1,['TCP']
192.168.18.114,18.239.134.82,TCP,53862,443,1,['TCP']
192.168.18.114,18.239.134.82,TCP,53863,443,1,['TCP']
104.18.32.47,192.168.18.114,TCP,443,53857,2,['TCP']
8.8.8.8,192.168.18.114,TCP,443,53856,4,['TCP']
8.8.8.8,192.168.18.114,TCP,443,53855,4,['TCP']
8.8.8.8,192.168.18.114,TCP,443,53859,4,['TCP']
8.8.8.8,192.168.18.114,TCP,443,53858,4,['TCP']
8.8.8.8,192.168.18.114,TCP,443,53860,4,['TCP']
192.168.18.114,100.127.1.12,DNS,57270,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,50570,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,57376,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,50958,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,55331,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,53909,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,54035,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,54932,53,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,50570,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,57270,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,57376,1,['DNS']
192.168.18.114,42.99.140.163,TCP,53864,443,9,['TCP']
100.127.1.12,192.168.18.114,DNS,53,55331,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,50958,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,54035,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,53909,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,54932,1,['DNS']
192.168.18.114,8.8.8.8,QUIC,53495,443,10,['QUIC']
192.168.18.114,8.8.8.8,_WS.MALFORMED,53495,443,1,['_WS.MALFORMED']
192.168.18.114,8.8.8.8,QUIC,50689,443,7,['QUIC']
192.168.18.114,8.8.8.8,_WS.MALFORMED,50689,443,1,['_WS.MALFORMED']
192.168.18.114,100.127.1.12,DNS,60326,53,1,['DNS']
192.168.18.114,8.8.8.8,TCP,53865,443,6,['TCP']
192.168.18.114,100.127.1.12,DNS,59286,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,49959,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,56975,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,54780,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,52645,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,52958,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,60065,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,55694,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,59281,53,1,['DNS']
8.8.8.8,192.168.18.114,QUIC,443,60594,13,['QUIC']
8.8.8.8,192.168.18.114,QUIC,443,54751,19,['QUIC']
100.127.1.12,192.168.18.114,DNS,53,59286,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,60326,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,49959,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,56975,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,54780,1,['DNS']
8.8.8.8,192.168.18.114,QUIC,443,56663,13,['QUIC']
192.168.18.114,8.8.8.8,TCP,53866,443,1,['TCP']
192.168.18.114,8.8.8.8,TCP,53867,443,1,['TCP']
100.127.1.12,192.168.18.114,DNS,53,52645,1,['DNS']
192.168.18.114,8.8.8.8,TCP,53868,443,1,['TCP']
100.127.1.12,192.168.18.114,DNS,53,52958,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,60065,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,55694,1,['DNS']
18.239.134.82,192.168.18.114,TCP,443,53863,4,['TCP']
18.239.134.82,192.168.18.114,TCP,443,53861,4,['TCP']
8.8.8.8,192.168.18.114,QUIC,443,52861,11,['QUIC']
100.127.1.12,192.168.18.114,DNS,53,59281,1,['DNS']
18.239.134.82,192.168.18.114,TCP,443,53862,4,['TCP']
8.8.8.8,192.168.18.114,QUIC,443,60881,11,['QUIC']
192.168.18.114,100.127.1.12,DNS,60167,53,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,60167,1,['DNS']
192.168.18.114,172.64.155.209,TCP,53869,443,149,['TCP']
42.99.140.163,192.168.18.114,TCP,443,53864,10,['TCP']
192.168.18.114,42.99.140.163,TLS,53864,443,7,['TLS']
8.8.8.8,192.168.18.114,QUIC,443,50689,11,['QUIC']
8.8.8.8,192.168.18.114,QUIC,443,53495,14,['QUIC']
8.8.8.8,192.168.18.114,TCP,443,53865,4,['TCP']
192.168.18.114,8.8.8.8,TLS,53865,443,3,['TLS']
8.8.8.8,192.168.18.114,TCP,443,53866,4,['TCP']
8.8.8.8,192.168.18.114,TCP,443,53867,4,['TCP']
8.8.8.8,192.168.18.114,TCP,443,53868,4,['TCP']
192.168.18.114,128.113.39.45,TCP,53870,443,6,['TCP']
42.99.140.163,192.168.18.114,TLS,443,53864,11,['TLS']
192.168.18.114,100.127.1.12,DNS,51105,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,51056,53,1,['DNS']
192.168.18.114,224.0.0.252,LLMNR,62523,5355,1,['LLMNR']
172.64.155.209,192.168.18.114,TCP,443,53869,116,['TCP']
192.168.18.114,172.64.155.209,TLS,53869,443,135,['TLS']
100.127.1.12,192.168.18.114,DNS,53,51056,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,51105,1,['DNS']
8.8.8.8,192.168.18.114,TLS,443,53865,3,['TLS']
172.64.155.209,192.168.18.114,TLS,443,53869,142,['TLS']
192.168.18.114,100.127.1.12,DNS,55639,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,51431,53,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,55639,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,51431,1,['DNS']
192.168.18.114,142.250.76.234,TCP,53871,443,8,['TCP']
142.250.76.234,192.168.18.114,TCP,443,53871,6,['TCP']
192.168.18.114,142.250.76.234,TLS,53871,443,8,['TLS']
192.168.18.114,100.127.1.12,DNS,56129,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,56633,53,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,56129,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,56633,1,['DNS']
192.168.18.114,142.250.198.193,TCP,53872,443,8,['TCP']
192.168.18.114,100.127.1.12,DNS,56431,53,20,['DNS']
100.127.1.12,192.168.18.114,DNS,53,56431,20,['DNS']
192.168.18.114,23.199.145.239,TCP,53873,443,8,['TCP']
128.113.39.45,192.168.18.114,TCP,443,53870,7,['TCP']
192.168.18.114,128.113.39.45,TLS,53870,443,3,['TLS']
142.250.76.234,192.168.18.114,TLS,443,53871,8,['TLS']
23.199.145.239,192.168.18.114,TCP,443,53873,5,['TCP']
142.250.198.193,192.168.18.114,TCP,443,53872,13,['TCP']
192.168.18.114,142.250.198.193,TLS,53872,443,7,['TLS']
192.168.18.114,23.199.145.239,TLS,53873,443,4,['TLS']
23.199.145.239,192.168.18.114,TLS,443,53873,8,['TLS']
142.250.198.193,192.168.18.114,TLS,443,53872,7,['TLS']
192.168.18.114,104.192.108.79,TCP,53753,80,15,['TCP']
128.113.39.45,192.168.18.114,TLS,443,53870,5,['TLS']
192.168.18.114,100.127.1.12,DNS,55339,53,4,['DNS']
100.127.1.12,192.168.18.114,DNS,53,55339,4,['DNS']
192.168.18.114,49.231.120.216,TCP,53874,80,4,['TCP']
192.168.18.114,100.127.1.12,DNS,61178,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,58543,53,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,61178,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,58543,1,['DNS']
192.168.18.114,172.64.155.209,TCP,53875,443,88,['TCP']
49.231.120.216,192.168.18.114,TCP,80,53874,4,['TCP']
192.168.18.114,49.231.120.216,HTTP,53874,80,1,['HTTP']
104.192.108.79,192.168.18.114,TCP,80,53753,4,['TCP']
49.231.120.216,192.168.18.114,DATA-TEXT-LINES,80,53874,1,['DATA-TEXT-LINES']
172.64.155.209,192.168.18.114,TCP,443,53875,52,['TCP']
192.168.18.114,172.64.155.209,TLS,53875,443,28,['TLS']
192.168.18.114,100.127.1.12,DNS,61422,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,59028,53,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,59028,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,61422,1,['DNS']
192.168.18.114,8.8.8.8,TCP,53876,443,8,['TCP']
172.64.155.209,192.168.18.114,TLS,443,53875,23,['TLS']
192.168.18.114,100.127.1.12,DNS,58508,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,64810,53,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,58508,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,64810,1,['DNS']
192.168.18.114,100.127.1.12,DNS,56710,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,64025,53,1,['DNS']
192.168.18.114,142.250.71.234,TCP,53877,443,10,['TCP']
100.127.1.12,192.168.18.114,DNS,53,56710,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,64025,1,['DNS']
192.168.18.114,8.8.8.8,TCP,53878,443,8,['TCP']
192.168.18.114,100.127.1.12,DNS,64714,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,53224,53,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,64714,1,['DNS']
192.168.18.114,100.127.1.12,DNS,56035,53,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,53224,1,['DNS']
192.168.18.114,100.127.1.12,DNS,57689,53,1,['DNS']
192.168.18.114,8.8.8.8,TCP,53879,443,7,['TCP']
8.8.8.8,192.168.18.114,TCP,443,53876,5,['TCP']
192.168.18.114,8.8.8.8,TLS,53876,443,7,['TLS']
100.127.1.12,192.168.18.114,DNS,53,56035,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,57689,1,['DNS']
192.168.18.114,8.8.8.8,TCP,53880,443,8,['TCP']
192.168.18.114,100.127.1.12,DNS,50544,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,64217,53,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,50544,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,64217,1,['DNS']
192.168.18.114,8.8.8.8,TCP,53881,443,19,['TCP']
142.250.71.234,192.168.18.114,TCP,443,53877,12,['TCP']
192.168.18.114,142.250.71.234,TLS,53877,443,13,['TLS']
8.8.8.8,192.168.18.114,TCP,443,53878,5,['TCP']
192.168.18.114,8.8.8.8,TLS,53878,443,7,['TLS']
8.8.8.8,192.168.18.114,TCP,443,53879,5,['TCP']
192.168.18.114,8.8.8.8,TLS,53879,443,7,['TLS']
8.8.8.8,192.168.18.114,TCP,443,53880,5,['TCP']
192.168.18.114,8.8.8.8,TLS,53880,443,7,['TLS']
8.8.8.8,192.168.18.114,TLS,443,53876,8,['TLS']
8.8.8.8,192.168.18.114,TCP,443,53881,13,['TCP']
192.168.18.114,8.8.8.8,TLS,53881,443,17,['TLS']
192.168.18.114,103.10.124.4,TCP,53882,27019,7,['TCP']
192.168.18.114,103.10.124.4,TCP,53883,443,7,['TCP']
192.168.18.114,103.10.124.4,TCP,53884,27018,7,['TCP']
192.168.18.114,103.28.54.102,TCP,53885,443,35,['TCP']
142.250.71.234,192.168.18.114,TLS,443,53877,16,['TLS']
8.8.8.8,192.168.18.114,TLS,443,53878,8,['TLS']
103.10.124.4,192.168.18.114,TCP,27018,53884,3,['TCP']
103.10.124.4,192.168.18.114,TCP,27019,53882,3,['TCP']
103.10.124.4,192.168.18.114,TCP,443,53883,3,['TCP']
8.8.8.8,192.168.18.114,TLS,443,53879,8,['TLS']
103.28.54.102,192.168.18.114,TCP,443,53885,56,['TCP']
192.168.18.114,103.10.124.4,TLS,53884,27018,3,['TLS']
8.8.8.8,192.168.18.114,TLS,443,53880,8,['TLS']
192.168.18.114,103.10.124.4,TLS,53882,27019,3,['TLS']
8.8.8.8,192.168.18.114,TLS,443,53881,32,['TLS']
192.168.18.114,103.10.124.4,TLS,53883,443,3,['TLS']
192.168.18.114,103.28.54.102,TLS,53885,443,68,['TLS']
103.10.124.4,192.168.18.114,TLS,27018,53884,6,['TLS']
103.10.124.4,192.168.18.114,TLS,27019,53882,5,['TLS']
103.10.124.4,192.168.18.114,TLS,443,53883,5,['TLS']
103.28.54.102,192.168.18.114,TLS,443,53885,44,['TLS']
192.168.18.114,142.250.197.74,TCP,53886,443,18,['TCP']
192.168.18.114,100.127.1.12,DNS,50940,53,15,['DNS']
192.168.18.114,20.90.152.133,TCP,49418,443,10,['TCP']
100.127.1.12,192.168.18.114,DNS,53,50940,15,['DNS']
192.168.18.114,103.28.54.172,TCP,53887,27020,4,['TCP']
192.168.18.114,103.28.54.173,TCP,53888,27022,5,['TCP']
142.250.197.74,192.168.18.114,TCP,443,53886,25,['TCP']
192.168.18.114,142.250.197.74,TLS,53886,443,24,['TLS']
192.168.18.114,45.121.184.100,TCP,53889,27020,4,['TCP']
192.168.18.114,45.121.184.101,TCP,53890,443,4,['TCP']
103.28.54.172,192.168.18.114,TCP,27020,53887,4,['TCP']
103.28.54.173,192.168.18.114,TCP,27022,53888,4,['TCP']
192.168.18.114,103.28.54.172,TLS,53887,27020,1,['TLS']
192.168.18.114,103.28.54.173,TLS,53888,27022,1,['TLS']
142.250.197.74,192.168.18.114,TLS,443,53886,24,['TLS']
103.28.54.172,192.168.18.114,TLS,27020,53887,2,['TLS']
103.28.54.173,192.168.18.114,TLS,27022,53888,2,['TLS']
45.121.184.100,192.168.18.114,TCP,27020,53889,2,['TCP']
45.121.184.101,192.168.18.114,TCP,443,53890,2,['TCP']
20.90.152.133,192.168.18.114,TCP,443,49418,5,['TCP']
192.168.18.114,20.90.152.133,TLS,49418,443,10,['TLS']
192.168.18.114,64.233.188.188,TCP,53891,443,7,['TCP']
192.168.18.114,142.250.198.46,TCP,53892,443,7,['TCP']
142.250.198.46,192.168.18.114,TCP,443,53892,8,['TCP']
192.168.18.114,142.250.198.46,TLS,53892,443,9,['TLS']
64.233.188.188,192.168.18.114,TCP,443,53891,9,['TCP']
192.168.18.114,64.233.188.188,TLS,53891,443,4,['TLS']
142.250.198.46,192.168.18.114,TLS,443,53892,9,['TLS']
64.233.188.188,192.168.18.114,TLS,443,53891,5,['TLS']
20.90.152.133,192.168.18.114,TLS,443,49418,12,['TLS']
192.168.18.114,100.127.1.12,DNS,59949,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,57985,53,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,57985,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,59949,1,['DNS']
192.168.18.114,20.52.64.201,TCP,53893,443,13,['TCP']
192.168.18.114,125.56.219.3,TCP,53894,443,34,['TCP']
192.168.18.114,20.190.148.166,TCP,53895,443,10,['TCP']
192.168.18.114,125.56.219.3,TCP,53896,443,8,['TCP']
125.56.219.3,192.168.18.114,TCP,443,53894,65,['TCP']
192.168.18.114,125.56.219.3,TLS,53894,443,18,['TLS']
125.56.219.3,192.168.18.114,TCP,443,53896,7,['TCP']
192.168.18.114,125.56.219.3,TLS,53896,443,4,['TLS']
20.190.148.166,192.168.18.114,TCP,443,53895,13,['TCP']
192.168.18.114,20.190.148.166,TLS,53895,443,5,['TLS']
125.56.219.3,192.168.18.114,TLS,443,53894,23,['TLS']
20.52.64.201,192.168.18.114,TCP,443,53893,14,['TCP']
192.168.18.114,20.52.64.201,TLS,53893,443,9,['TLS']
125.56.219.3,192.168.18.114,TLS,443,53896,7,['TLS']
20.190.148.166,192.168.18.114,TLS,443,53895,5,['TLS']
192.168.18.114,152.195.38.76,TCP,53897,80,5,['TCP']
152.195.38.76,192.168.18.114,TCP,80,53897,3,['TCP']
192.168.18.114,152.195.38.76,HTTP,53897,80,1,['HTTP']
20.52.64.201,192.168.18.114,TLS,443,53893,6,['TLS']
152.195.38.76,192.168.18.114,OCSP,80,53897,1,['OCSP']
192.168.18.114,23.32.29.89,TCP,53898,443,15,['TCP']
192.168.18.114,23.32.29.89,TCP,53899,443,52,['TCP']
192.168.18.114,23.32.29.89,TCP,53900,443,14,['TCP']
192.168.18.114,23.32.29.89,TCP,53901,443,14,['TCP']
192.168.18.114,23.32.29.89,TCP,53902,443,15,['TCP']
192.168.18.114,23.32.29.89,TCP,53903,443,16,['TCP']
23.32.29.89,192.168.18.114,TCP,443,53898,7,['TCP']
23.32.29.89,192.168.18.114,TCP,443,53899,46,['TCP']
23.32.29.89,192.168.18.114,TCP,443,53901,7,['TCP']
23.32.29.89,192.168.18.114,TCP,443,53903,7,['TCP']
192.168.18.114,23.32.29.89,TLS,53899,443,37,['TLS']
192.168.18.114,23.32.29.89,TLS,53898,443,4,['TLS']
23.32.29.89,192.168.18.114,TCP,443,53902,7,['TCP']
23.32.29.89,192.168.18.114,TCP,443,53900,7,['TCP']
192.168.18.114,23.32.29.89,TLS,53901,443,4,['TLS']
192.168.18.114,23.32.29.89,TLS,53903,443,4,['TLS']
192.168.18.114,23.32.29.89,TLS,53902,443,4,['TLS']
192.168.18.114,23.32.29.89,TLS,53900,443,4,['TLS']
23.32.29.89,192.168.18.114,TLS,443,53903,7,['TLS']
23.32.29.89,192.168.18.114,TLS,443,53901,7,['TLS']
23.32.29.89,192.168.18.114,TLS,443,53899,57,['TLS']
23.32.29.89,192.168.18.114,TLS,443,53898,7,['TLS']
23.32.29.89,192.168.18.114,TLS,443,53902,7,['TLS']
23.32.29.89,192.168.18.114,TLS,443,53900,7,['TLS']
192.168.18.114,3.162.58.25,TCP,53904,443,10,['TCP']
3.162.58.25,192.168.18.114,TCP,443,53904,26,['TCP']
192.168.18.114,3.162.58.25,TLS,53904,443,13,['TLS']
192.168.18.114,52.230.59.222,TCP,53905,443,8,['TCP']
3.162.58.25,192.168.18.114,TLS,443,53904,14,['TLS']
52.230.59.222,192.168.18.114,TCP,443,53905,9,['TCP']
192.168.18.114,52.230.59.222,TLS,53905,443,7,['TLS']
52.230.59.222,192.168.18.114,TLS,443,53905,9,['TLS']
192.168.18.114,49.231.120.216,TCP,53906,80,5,['TCP']
192.168.18.114,49.231.120.216,TCP,53907,80,6,['TCP']
192.168.18.114,49.231.120.216,TCP,53908,80,5,['TCP']
49.231.120.216,192.168.18.114,TCP,80,53906,4,['TCP']
49.231.120.216,192.168.18.114,TCP,80,53908,3,['TCP']
49.231.120.216,192.168.18.114,TCP,80,53907,6,['TCP']
192.168.18.114,49.231.120.216,HTTP,53906,80,1,['HTTP']
192.168.18.114,49.231.120.216,HTTP,53908,80,1,['HTTP']
192.168.18.114,49.231.120.216,HTTP,53907,80,1,['HTTP']
49.231.120.216,192.168.18.114,MEDIA,80,53906,1,['MEDIA']
49.231.120.216,192.168.18.114,MEDIA,80,53908,1,['MEDIA']
49.231.120.216,192.168.18.114,MEDIA,80,53907,1,['MEDIA']
192.168.18.114,100.127.1.12,DNS,58998,53,1,['DNS']
192.168.18.114,100.127.1.12,DNS,54440,53,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,58998,1,['DNS']
100.127.1.12,192.168.18.114,DNS,53,54440,1,['DNS']
192.168.18.114,8.8.8.8,TCP,53909,443,103,['TCP']
192.168.18.114,128.113.39.45,TCP,53910,443,6,['TCP']
8.8.8.8,192.168.18.114,TCP,443,53909,128,['TCP']
192.168.18.114,8.8.8.8,TLS,53909,443,184,['TLS']
8.8.8.8,192.168.18.114,TLS,443,53909,341,['TLS']
192.168.18.114,74.125.204.188,TCP,53911,5228,8,['TCP']
192.168.18.114,104.18.32.47,TCP,53912,443,214,['TCP']
104.18.32.47,192.168.18.114,TCP,443,53912,115,['TCP']
192.168.18.114,104.18.32.47,TLS,53912,443,85,['TLS']
74.125.204.188,192.168.18.114,TCP,5228,53911,10,['TCP']
192.168.18.114,74.125.204.188,TLS,53911,5228,4,['TLS']
104.18.32.47,192.168.18.114,TLS,443,53912,217,['TLS']
128.113.39.45,192.168.18.114,TCP,443,53910,7,['TCP']
192.168.18.114,128.113.39.45,TLS,53910,443,3,['TLS']
74.125.204.188,192.168.18.114,TLS,5228,53911,5,['TLS']
192.168.18.114,125.56.219.32,TCP,53913,80,5,['TCP']
125.56.219.32,192.168.18.114,TCP,80,53913,3,['TCP']
192.168.18.114,125.56.219.32,HTTP,53913,80,1,['HTTP']
125.56.219.32,192.168.18.114,HTTP,80,53913,1,['HTTP']
128.113.39.45,192.168.18.114,TLS,443,53910,5,['TLS']
192.168.18.114,104.18.32.47,TCP,53914,443,12,['TCP']
104.18.32.47,192.168.18.114,TCP,443,53914,20,['TCP']
192.168.18.114,104.18.32.47,TLS,53914,443,22,['TLS']
104.18.32.47,192.168.18.114,TLS,443,53914,17,['TLS']
192.168.18.114,142.250.71.195,TCP,53915,443,9,['TCP']
142.250.71.195,192.168.18.114,TCP,443,53915,10,['TCP']
192.168.18.114,142.250.71.195,TLS,53915,443,15,['TLS']
142.250.71.195,192.168.18.114,TLS,443,53915,18,['TLS']
192.168.18.114,199.232.47.52,TCP,53916,443,7,['TCP']
192.168.18.114,23.54.155.100,TCP,53917,443,7,['TCP']
192.168.18.114,199.232.47.52,TCP,53918,443,7,['TCP']
192.168.18.114,199.232.47.52,TCP,53919,443,8,['TCP']
192.168.18.114,23.54.155.100,TCP,53920,443,7,['TCP']
192.168.18.114,23.54.155.100,TCP,53921,443,7,['TCP']
199.232.47.52,192.168.18.114,TCP,443,53916,10,['TCP']
23.54.155.100,192.168.18.114,TCP,443,53917,5,['TCP']
23.54.155.100,192.168.18.114,TCP,443,53920,5,['TCP']
199.232.47.52,192.168.18.114,TCP,443,53919,10,['TCP']
199.232.47.52,192.168.18.114,TCP,443,53918,10,['TCP']
23.54.155.100,192.168.18.114,TCP,443,53921,5,['TCP']
192.168.18.114,199.232.47.52,TLS,53916,443,6,['TLS']
192.168.18.114,23.54.155.100,TLS,53917,443,4,['TLS']
192.168.18.114,23.54.155.100,TLS,53920,443,4,['TLS']
192.168.18.114,199.232.47.52,TLS,53919,443,6,['TLS']
199.232.47.52,192.168.18.114,TLS,443,53916,9,['TLS']
192.168.18.114,199.232.47.52,TLS,53918,443,6,['TLS']
23.54.155.100,192.168.18.114,TLS,443,53917,7,['TLS']
192.168.18.114,23.54.155.100,TLS,53921,443,4,['TLS']
23.54.155.100,192.168.18.114,TLS,443,53920,7,['TLS']
199.232.47.52,192.168.18.114,TLS,443,53919,9,['TLS']
199.232.47.52,192.168.18.114,TLS,443,53918,8,['TLS']
23.54.155.100,192.168.18.114,TLS,443,53921,7,['TLS']
192.168.18.114,23.45.176.173,TCP,53922,80,5,['TCP']
23.45.176.173,192.168.18.114,TCP,80,53922,3,['TCP']
192.168.18.114,23.45.176.173,HTTP,53922,80,1,['HTTP']
23.45.176.173,192.168.18.114,OCSP,80,53922,1,['OCSP']
192.168.18.114,18.172.202.111,TCP,53923,80,5,['TCP']
18.172.202.111,192.168.18.114,TCP,80,53923,5,['TCP']
192.168.18.114,18.172.202.111,HTTP,53923,80,1,['HTTP']
18.172.202.111,192.168.18.114,DATA,80,53923,1,['DATA']
192.168.18.114,142.250.71.195,TCP,53925,443,8,['TCP']
142.250.71.195,192.168.18.114,TCP,443,53925,12,['TCP']
192.168.18.114,142.250.71.195,TLS,53925,443,15,['TLS']
